Time_hr,Choke_pct,OilRate_bbl_hr,WHP_psi,FLP_psi,BHP_psi
17,90,186.94415071359623,194.4388102796463,139.27190176657047,2790.7242920315794
18,90,187.1713630214011,194.2389777255878,139.0839266507993,2789.2977040263017
19,90,187.38819646303656,193.10230380897568,138.4993562845222,2788.593276564059
0,95,192.20273297991577,189.47180789762513,136.17636448726998,2772.907388408356
1,95,192.23919608756256,189.53344377427516,136.26492949860918,2773.5712955857384
2,95,192.22256145110572,189.69819250755242,135.697449330682,2773.320154190089
3,95,192.83638363961498,189.76076169597647,135.35372636914855,2772.975266768218
4,95,192.7756295035552,189.44299171842817,136.23075175279493,2772.8367778017687
5,95,192.0307883440398,189.49686496291773,135.03339915688593,2772.3417450249094
6,95,192.57314099104258,189.7098598208635,136.09753322386953,2773.1454835839368
7,95,192.8061116115819,190.11912501557896,135.64524351714732,2771.796387250351
8,95,191.8495893249076,189.6983872284209,135.4084190742153,2772.7608902277457
9,95,192.29935012101672,188.97525376661224,136.15314142467386,2772.3306619678197
10,95,191.54764930553276,189.38868051243279,136.70083364483395,2771.49716276963
11,95,192.47671552665273,189.7222513328594,135.84514499885958,2771.949028191105
12,95,192.40800630656605,189.3208385226972,135.78184046396984,2771.0712569148645
13,95,191.16242099594473,188.79126243647838,135.2497452962762,2770.9747813132385
14,95,192.13366584570988,189.81010179839745,135.87987188079347,2771.0312951539204
15,95,192.28062717826384,190.32422291923848,135.90945764653145,2771.173468958012
16,95,192.47864821558514,189.67077166446208,136.53726250038903,2771.926371243801
17,95,192.017212749613,189.48184069504399,135.53840602958576,2771.00802337534
18,95,192.15779334453973,190.26514810385703,135.5996746393523,2771.5853842578417
19,95,192.75095476209484,189.43500160846023,135.9069223851876,2769.4430559309785
0,100,197.284078876632,185.64049880061313,133.36801626219307,2756.100875700066
1,100,196.87082066912924,185.6024901866285,132.83458518718885,2755.1041631611893
2,100,197.67264707727372,185.59618562951502,133.2996385873066,2756.274430103361
3,100,198.29061802775448,185.4435878916981,133.1548480614687,2755.5808435781746
4,100,196.74979060349352,186.35978300809282,133.49155248420763,2755.014432007554
5,100,196.95333014201773,185.085382707341,133.5949307291724,2754.556687371346
6,100,196.99256802671295,185.0178753377184,133.7307923745923,2755.4019616319606
7,100,197.26477283079348,184.94970240933114,132.64963564477927,2754.1349211844818
8,100,197.27442367443385,184.6603447687813,132.81770997794786,2755.527263060904
9,100,197.33329183716813,185.37147959205572,133.1185854141762,2754.530202578462
10,100,197.65862372461436,186.20088532507805,133.2718754992527,2754.0745299104738
11,100,197.0547556064042,185.2840593346473,133.54194096543165,2754.2075662808534
12,100,197.28713557133065,185.8990837828191,133.06722462214253,2752.7797896677703
13,100,196.4089221417106,184.94993414897053,134.23396906683666,2753.736344921382
14,100,198.76951306388654,185.0303552768078,133.47746490176758,2753.6448654447436
15,100,197.6975557991197,185.3696731847468,133.14531225768502,2752.5237755036887
16,100,198.1172861216165,186.6406061563553,132.67186681722166,2752.441084236169
17,100,197.7127885541308,185.69029420026666,133.81302054305763,2752.1003335353503
18,100,196.52771884283945,184.5823829412316,134.05784907481151,2752.365600021947
19,100,197.40266658407762,186.52589467740754,134.02632777726515,2753.138429268398
